Business_ID,Cuisine_Type,Number_of_Reviews,Rating
i2Uid9K9_lFxDGzjgXCKpQ,France,5,3.5
NzVREEz_orbcNpvw4eXYZQ,France,5,3.5
qR6vC-y7o_ts-s-dqg4h1w,Chinese,6,3.5
xZ19F2iiWiA36LAS5PH_GA,Chinese,6,3.5
siWkEWRj6ipcMMY5EGWPrQ,Chinese,6,3.5
e9nKK7tldpI2o_9eHZ2y6g,Mexican,6,3.5
vvoYfgEf8_T17ZnONo5izw,Mexican,6,3.5
Pm9g4v6bpq9_OEigK0jHYA,Chinese,7,3.5
ehNeUb95vEGMNvk3tZVpPQ,Chinese,7,3.5
LOSeyhiSWBPa6fS3H7xQMw,Chinese,7,3.5
#NAME?,Chinese,7,3.5
4NCvsUR3cKLaPgIZJK622w,Chinese,7,3.5
JRiHG5F7Dc3Ce1YKBet3wA,Mexican,7,3.5
V_5IS9PY4tjmYk95lDWfgg,Mexican,7,3.5
z-oLzyuM8pRRoLR-dmYwhA,Italian,7,3.5
fBOhaN4rabcM9aJg5qWM-w,Chinese,8,3.5
3cjw6qOQe5Qf_l_SciOfcQ,Chinese,8,3.5
wCyWSffnFvbeJJg5tfZ5iA,Korean,8,3.5
HGEnnm4m08u-cUUbrdr90w,Korean,8,3.5
GrxbGiLMkl1jd665k1lbIQ,Chinese,9,3.5
ehdmja52dNhEf_Yyipf0eA,Mexican,9,3.5
qLUH_0H8ct_DTSqrjwd3DQ,Mexican,9,3.5
tFIiJ49W47o7QjXNpMtlGQ,Mexican,9,3.5
M7Ok9vs_TutG_vf859EP2Q,Korean,9,3.5
uVuxEJF1qLqJSLbLrHUmcQ,Korean,9,3.5
dpDbAqjIVWUOb1W-XBMKJw,American,10,3.5
mqlmAxvp0b1jEL-mWN4dVg,Mexican,10,3.5
VuAwqaGFogbvK1pxcLzoEw,Mexican,10,3.5
2v7QGK9pwtWmtSEcmYGPog,Korean,10,3.5
vSkCDRWX6VvP4PJHHFgoDw,Chinese,11,3.5
ADt4Wp-0XkSLXQ2nWoDnaw,Chinese,11,3.5
uV6RoExPgXY1LVEv94nxKw,Mexican,11,3.5
0Z8meRXFc_dxP2rr1iZfCQ,Korean,11,3.5
iaQjkyEdahCPLyzGJSAxaw,Korean,11,3.5
6s-8MdFKh5oEN45cOeM1ig,Korean,11,3.5
N1My-9mPi4QYQFP1DRa6hQ,Korean,11,3.5
4XXzwYA8Ng1pOLSov_srDg,Chinese,12,3.5
MnjB_RIJG0sDTk7dGggA4w,Chinese,12,3.5
nx4sK_yXLpHL1d3iKT7z3Q,Chinese,12,3.5
_S1whhLT7Wn2x9awrP-Bug,Chinese,12,3.5
Y7CBhMYJtY9T5g-BBv5npA,Mexican,12,3.5
sN5DM0aBacVUZ1uCrODJbw,Korean,12,3.5
74-1p544zv-tkj39ELilsw,France,12,3.5
4OGtGzKP6fvRu7MfQMRSEQ,Chinese,13,3.5
aLLW3s2Ea0dmUsmg_a8Csg,Chinese,13,3.5
l1JScxc5eWUYFmFl6sODgg,Chinese,13,3.5
2VEeqYP5kcHh0XsQ4EGiHg,Korean,13,3.5
W4lIqnRTeB2I3lkuqcjcsQ,France,13,3.5
DijaV251yv1axjOzZsGE-Q,France,13,3.5
aPThNhqjq5rfN9c8ykcarA,Chinese,14,3.5
QFjyGK3DtTGJ9-g8E7ofCw,Chinese,14,3.5
Bu_tZ7DxR12e7KULo180lg,Chinese,14,3.5
J_CmfwKnzYbfRHvncl7uVA,Chinese,14,3.5
5W89QQZqPJazBS80anuu3Q,Chinese,14,3.5
6OP9YRLABUQMSVMUSAfGPQ,Chinese,15,3.5
iaMuLypgQa8yaDWOOmlGVg,Mexican,15,3.5
Cpw_LGYlI3GXduJ3znlRow,Mexican,15,3.5
LtBk9m1C-05nFNwD1OxcBw,Italian,15,3.5
Q7BJoR01V9YA5BTzOSgaNQ,Korean,15,3.5
Eurr6tUSl5s_7F51jUm-PQ,France,15,3.5
RRUVdzHOq5tz6JoAwIUCbw,France,15,3.5
naXE13hiCj-7LMMgcueLMg,Chinese,16,3.5
vFe8ekur1Jgq8muvWAi0LQ,Mexican,16,3.5
PqxGu5YqZjbaL8INAWqi_Q,Korean,16,3.5
a52GUjv7jYD3Baa0Ltbytw,Chinese,17,3.5
F5BV2nadBU9_3V7fK2791g,Chinese,17,3.5
DGrFKsyAOotGDJw-JyXsTw,Chinese,17,3.5
ENfB82aVceC3VcTfq54rxQ,Chinese,17,3.5
pPOmiSSQ9ubBcdWR5K2Fxw,France,17,3.5
yVI01P3ApyLlkqtOfgki7A,Chinese,18,3.5
entLjafiBAYOvbJYHRvyrw,Chinese,18,3.5
FMDglMusiejQeRC08mWljQ,Chinese,18,3.5
zUryis8eMrzRE8ibDC9ffA,Mexican,18,3.5
a72Ef9G4VV1i-POTZJvbHg,Korean,18,3.5
VGICUq76seDJ09c_sl9c3Q,Korean,18,3.5
uTR5Z8ChaIXuBAicdrpDlw,Chinese,19,3.5
dSZH0XgoZ-AT0qezA9Xx-g,Chinese,19,3.5
O2jCWIOWb-IhyZGZLTNNoA,Chinese,19,3.5
fc61TdsmBK_iX67P_gI-YA,Mexican,19,3.5
SbTzGaRAxAf_W_b30598jQ,Italian,19,3.5
ZHPp0z9Tr6qfjj2wCleLWw,Korean,19,3.5
YHnqyVurnCKDx7JZbNCftQ,Korean,19,3.5
K6viPWrLc8vIergtAgxYsw,Korean,19,3.5
fPr-8XytRjN0lU-i2kyceA,France,19,3.5
Xcx72D-DzpQ6o_ATEkpH5A,Chinese,20,3.5
6KQ-jlXjOgb_uVeZxgimqQ,Chinese,20,3.5
SNNDz7nTCL1lf9yEY5DaBA,Mexican,20,3.5
bbSVzQG_vBlc7uKOT-IATQ,Mexican,20,3.5
N_pegMIVbOqulhRWpLk2pQ,Mexican,20,3.5
S3dtt6qNyYfdF-I4rZTbXw,France,20,3.5
c_YQu6gmnG_v7nXoTQHzHA,Chinese,21,3.5
dBpttLTwkOT3HtFZ-u9vgQ,Chinese,21,3.5
a59-hTvI1x1yboSJccWQxg,France,21,3.5
Wezt_3dALzHmfXjHOPG4GQ,Chinese,22,3.5
JbAdL2vOd-8O_Xa2wRktug,Chinese,22,3.5
OQ93Z1tAmdPqK7twEEvISA,Chinese,22,3.5
_WBiQBojv-uMh7-MBk_qeg,Korean,22,3.5
o98YOTMBCC2p_9nQyrdZKA,Korean,22,3.5
1-o-uoVSaeUcorTYmHc6bw,Chinese,23,3.5
o4qlz8mbN0jI2gCpFbkBIw,Chinese,23,3.5
CNbY3C2vZ2ZYNunXq-EmNQ,Mexican,23,3.5
nt84nQ3x-hfQYR2CT1P2IA,Mexican,23,3.5
6SMGn5Vw6cugb_4poHDM_Q,France,23,3.5
OSqcNi7EZLAMtuiQjuoiLg,Chinese,24,3.5
AuKtb5a8DEe1qSVe_vwpzQ,Mexican,24,3.5
B-mq9Z3m4icTcBFjYh662A,Korean,24,3.5
h4co9O0SLuvhTtr_Cs9IIQ,Chinese,25,3.5
MEaT9f2B4F0gvXhCir9v4w,Chinese,25,3.5
wkqE-uCft5yU1QMwZyrvsA,Chinese,25,3.5
cg5owNR9GUMiE-8ztXRHHg,American,25,3.5
VwSxF9Ron5y0PIXTtGrqkQ,Korean,25,3.5
ucO0J9f1m7bIs1nQclzSeQ,Korean,25,3.5
wIywXRHinK5FqvOx8Xq87w,Chinese,26,3.5
RHjTWcjCNM3Wvbxs_8Valg,Chinese,26,3.5
IioDQDntKQm9r10OmNTIXQ,Korean,26,3.5
1dNYcnZPJJKPI56an0AB4Q,France,26,3.5
2lxsbaVX8REi0sbFu4TzpQ,Chinese,27,3.5
bVEvRibOk3dukWJ8TiU7GQ,Chinese,27,3.5
XJ68bnXVpW-pZTuiDrnCzQ,Chinese,27,3.5
gQVXiIJxyT03Is4XeZrVbQ,Mexican,27,3.5
dlPGWZdnYiOuwuS9u_CbGA,Mexican,27,3.5
HrGdbJEZsB3Pw43j8nyO0w,Mexican,27,3.5
LI-2B7PQt-9Y7GMOZ4J4TA,Korean,27,3.5
_OX1q4zvwQA0WyvZKekCVg,Korean,27,3.5
3uJAt1EHG0x9pz_c91AHuQ,Chinese,28,3.5
8Ef9eUwj4fO3uyY1dgEHsg,Chinese,28,3.5
MKEBWrotab0m_9YXhU0nIA,Chinese,28,3.5
X9f5HH4x3Mi7lo4ph9efvQ,Italian,28,3.5
NVq6ZTNnQucOBNn5m6ubow,Korean,28,3.5
IKg8z5qlpUT4akoa2x22Zw,Korean,28,3.5
MKEBWrotab0m_9YXhU0nIA,Korean,28,3.5
VmoWy7faOnChH9a62Be1hQ,France,28,3.5
_GILcifgU5lOeKMThneSPg,Korean,29,3.5
i9Jx2gf4LUSiBnFcMWuKtg,France,29,3.5
2VQDEQuK3xLFNktPBIpmuQ,Chinese,30,3.5
zT93JCAGIuHkLaD2YenUgQ,Mexican,30,3.5
X7gisdQn4BV2GGHC6icnVA,Mexican,30,3.5
tThLkpLlETKFSbfc4vCQDw,Mexican,30,3.5
hUo4q9yZmZTyI-GECcP7ow,Mexican,30,3.5
rFn8eGtNvAm-hMgKrLIQ9A,France,30,3.5
w_kmmM_GuIwYQOUrgloPzQ,France,30,3.5
nALIXRUb7yvg8ZCS68m8iw,Chinese,31,3.5
2HpXUFgnQPxsUYPDXJ8E7g,Korean,31,3.5
ziwipi8JK_ik4mLaw1fTGw,Chinese,32,3.5
k7KDZFCWBz_Py_FS4q-ZsA,Chinese,33,3.5
h0qowxmqgwjKsh-fdkxvHw,Mexican,33,3.5
2RKd-mzfBAaQ4QWbONbfhA,France,33,3.5
Cyv-tW4BljwWnP16HI_zAg,Chinese,34,3.5
lv0qUfiaHPXKO8lfYu6R4g,Chinese,34,3.5
RgIFYmjtBp5k90AK1jP7Zw,Chinese,34,3.5
HDDYiEkZpVgHpCDLP4FEFw,Mexican,34,3.5
h3yz3w8ke1jIaGnqGln93A,Chinese,35,3.5
ht2lc-By8ilj2IQKK4vn1A,Mexican,35,3.5
ijOVg2Ea8sfPFXc4L6CADw,Mexican,35,3.5
F-eRrDik2KK0sNjpGiNbAg,Italian,35,3.5
XIhSecPSJ42wdRkXuFjcFw,Italian,35,3.5
_H52GDibhYc9bs8j1o-1_w,Italian,35,3.5
Jr8S-deYDqbDoo-eJI7nyg,Chinese,36,3.5
fClkt_gjSRZUKCusW4WW2w,Mexican,36,3.5
vC3yBLteaaPp0ycXRtfwPA,Chinese,37,3.5
tf5F0iFkqfa8Yckvju171Q,American,37,3.5
#NAME?,Mexican,37,3.5
#NAME?,France,38,3.5
993scf-a74EDKQ8KCy_6bw,France,38,3.5
vkgl6UT8e7PXoVZUhxXq8w,Chinese,39,3.5
IBMaz2RZPkU1Ng9b8A6ywg,Chinese,39,3.5
Ex_qolTE5syJ8so0NscfGw,Chinese,39,3.5
SbSfNyGKyarQC-ixuIn7fw,Mexican,39,3.5
tt91_FxQHt2H_cmVbWFU_A,Mexican,39,3.5
nMoJ39-UzqlbacWsmXV08A,France,39,3.5
BbODF2tZuw4xW_RFwMzwRg,Chinese,40,3.5
Dh2I2jRTXE7oDCfuA9vCoQ,Chinese,40,3.5
_2aXZ9o3Yl_coNw9-IdqMQ,Mexican,40,3.5
h2HPWsBX3ABNvLHbP3KzqA,Italian,40,3.5
GdRRL5WO9njii34VYYIsgQ,France,40,3.5
FiVvY9ya4tbU5o2l9FZ0KA,Chinese,41,3.5
PkA0eLD1AZ0voGAmUSG9mg,Chinese,41,3.5
EIpQKo3NhAsYAZIWqxuDFQ,Mexican,41,3.5
aVU9U42HO0XWgvj5s_wYZQ,Italian,41,3.5
6cmqR1QpSFmkwchD3Gwurw,Korean,41,3.5
dXVT9__FGoDXHokE8CqAIg,Korean,41,3.5
ZyQfNryF0YBdzGnzLoVsWQ,Chinese,42,3.5
Y-_50g94Eoy3TkO-CWvJJA,Italian,42,3.5
_7lJD4cLAFEp0xCOacUy5g,Korean,42,3.5
AbfZkSRMtiHE3naWrN-0Eg,Chinese,43,3.5
pjbMNd88LRNxvrwaO8kEhQ,Chinese,43,3.5
36dxW3YTVIZEuDCpHTr4fA,Korean,43,3.5
wVJHWi2QyewBOotVbwNGUg,Mexican,44,3.5
hlQWGwlAu_b5BAXMF7Ihbw,Mexican,44,3.5
hlI37eh7Pb6RzcsQy0KMBg,France,44,3.5
Jvy_dhGSmiQM3Thf571FxA,Mexican,45,3.5
1GQhMgBa098ptUEBIuR-pQ,Korean,45,3.5
lPRb9ksOEzT3ruBFXebKaw,Italian,46,3.5
96D85AGxI37JNnveZbC6CA,Chinese,47,3.5
aPI3_mdisxIOo9EwBEJPZQ,Chinese,47,3.5
16bXxf22x14xrzvVWbFeHQ,Mexican,47,3.5
G92jSUckfs4MhD6bGPyHow,Mexican,47,3.5
EYzO2CoT5SppebYMxNxzyg,Mexican,47,3.5
NBgDoMiF4tj5aS7V7zayoA,Italian,47,3.5
P0kgB_J-5e9I-XueebWpJQ,Korean,47,3.5
6gE9N5wD4K-bbmSEBm7Lhw,Chinese,48,3.5
_5E5cZP0PzkwfdEqTebBUg,Chinese,48,3.5
7xY3vxBy7yFF5dVAi-6hPQ,Mexican,48,3.5
x4W0rufd01dP8ieMhlTqmQ,Mexican,48,3.5
Jw6nTaia5rdxefvg5tQ9uQ,Mexican,48,3.5
x6u4DehJyvFPJKOOSjhPdg,Italian,48,3.5
w0pDi_iMZd5MqYQ7t5q1dQ,Chinese,49,3.5
sYQ6fEQm5akGeURh1V1L9Q,Korean,49,3.5
r-cDte3TfADkjbyc3qtr3g,Korean,49,3.5
q202UCgXiL2H53LsHeDsQA,France,49,3.5
LqL-SEhj2m19dWBz0q-vqA,Chinese,50,3.5
ipQHf7XmZwXFr_aWHrjIrw,Chinese,50,3.5
PuE9nZ2aB5ghk2g5AoMCwQ,Chinese,50,3.5
l1JP5MiQja95rF99qeJ1zw,Chinese,50,3.5
4iWS3-lI4S7pNnvX-ql3EQ,France,50,3.5
gxEYxWqKVhs8xBw9Lvd7hA,Chinese,51,3.5
wjhtsakYuglCXwPaUFN4-g,Chinese,51,3.5
wl3LJo1MpZFUyzPQlt8G8A,Italian,51,3.5
#NAME?,Korean,51,3.5
YBsDt8hszjTmH9S7nak78Q,France,51,3.5
GmtybiZEicQ4qqPTzhqVew,Chinese,53,3.5
VY_Zo4OofWTwI72hzb6iYw,Korean,53,3.5
GKF0TK-aSlPnCFxfvz5v7g,Mexican,54,3.5
VxfrYW5Ha8jMDt3CCudLfg,Mexican,55,3.5
yKV6FxxhtnjFq4cHICrNNA,Mexican,55,3.5
r1_1S1T6pSHK0imMjcr4hA,Korean,55,3.5
cGSLzPA_SCWrN3cyT86Nhw,Chinese,56,3.5
3NYQQckItp9l7GDzALw79w,Chinese,56,3.5
q3DA0poiO5h1DPu0Rfhygg,Chinese,56,3.5
U8aIgc3iHP2HDpyqFRfvCA,Korean,56,3.5
sxv1oJxG8uu6u4tjKHiJMA,Chinese,57,3.5
BcOuqkUniZJG5NLpdzeOYQ,Chinese,57,3.5
xBTqo83cgF4TvCjKFjlwqQ,Chinese,57,3.5
Z1fx8D8YYqhMj-iquFbDdA,France,57,3.5
2pnhIRBUw58PpN8CQEYiZA,Chinese,58,3.5
zkxEqO_vCVEdpnD6gJOMNg,Chinese,58,3.5
7qAHwsaiiK2bh404pugjNw,American,58,3.5
0D4a1adz96Gxnfd0JqwrEg,American,58,3.5
nIx-xlDO83KwWP_5t3PyMw,Korean,58,3.5
6BZl-fakfZsFbAwJM7DeDA,Korean,58,3.5
zkxEqO_vCVEdpnD6gJOMNg,Korean,58,3.5
0D4a1adz96Gxnfd0JqwrEg,France,58,3.5
36NGJ_vn81vgdSi15WyHKQ,Mexican,59,3.5
mc6-ig757TzhPpJ7TV3pEQ,Italian,59,3.5
YZPN7vdzoogMP4WFP4AKtA,Korean,59,3.5
KX7-L2PTl_ZM1ufx2tVVVA,Mexican,60,3.5
9gktK6DNHb3k0y-o6nP7pA,Chinese,62,3.5
kymVzyHbzyuLZEyu6zx1yA,American,62,3.5
mGQYCJKy0JHyvtm_OmFCsg,American,62,3.5
eCD1l-Xx3QqnhrSsoccgMg,Mexican,62,3.5
kymVzyHbzyuLZEyu6zx1yA,Mexican,62,3.5
gvul1x9MMawVzStJpfGoLA,Italian,62,3.5
Q4n9sIofNcwZ4y-3swaKKg,Korean,62,3.5
5sG_S51rleFhCKLgQpXc_g,Chinese,63,3.5
_MdNLeBAcwv5Nb2yArZFvg,Chinese,63,3.5
oFBgvlELwMtvqA0gcGr96g,Chinese,63,3.5
2Mia4J1QKd247oh2IkuEdg,American,63,3.5
-26Q-LXjwqgY4Q47ZplfOw,Korean,63,3.5
oFBgvlELwMtvqA0gcGr96g,Korean,63,3.5
8DvAPUI0qP43rY_CD8YYZQ,Mexican,64,3.5
T30fVIwEeJMvJQm9tikXbA,Mexican,64,3.5
wo7-TKh4B37RTBjPNtkp7w,Chinese,65,3.5
NfadEbrrs12TAxLVkCXgRQ,Korean,65,3.5
hdzDhfwt5t4hXDVPvNqxaw,France,65,3.5
VDbMrjBq-XAKZTS_cgB9_A,Chinese,66,3.5
8ceGPxcSMdwa8k7y-DLZxA,Chinese,66,3.5
oDTAnVavrgbBLa9GDY7TUA,American,66,3.5
47iHi0mYuq33INDWanGchw,Mexican,66,3.5
kKRzPQD6XF5Nx3pX2R8NIw,Mexican,66,3.5
wJwbAYEyD_sTJsn_3KL8oQ,Korean,66,3.5
umW5P3TECrA4-Et33wdtZA,France,66,3.5
U59wtA8rlOXWkUYjKhDb3w,France,66,3.5
o-duxoiNcst0i8plLk55aw,Mexican,67,3.5
rKhwtWGawgIXnTVW3Nl3YA,Mexican,67,3.5
RwT7wGzZzaMypW5mjNaNNA,Korean,67,3.5
lw4ZMgn-QBh_5W1ipNHjaw,France,67,3.5
01DAquyaFe54cYXT0SQYhA,Italian,68,3.5
C6NvtFvXo86_kEWi3qBYWQ,Chinese,69,3.5
G4K-mNlM0oLKo8N--Ne2AA,Chinese,69,3.5
emaMBqN_eWu71rgnQEnG3g,Chinese,69,3.5
EhJO7B2hzHq8NT8iFKoCwg,Mexican,69,3.5
QPTxlH9KxraVczH-Ckntxg,Korean,69,3.5
ItL1MPc-ruJagHTkdshW7w,Korean,69,3.5
lc_tA1Ml4EoExoql0DQNgA,Korean,69,3.5
6oQKDCJrgDffPKXPTPBXlA,Chinese,70,3.5
WyeBhonhjnjzzpuPJ1euvw,Mexican,70,3.5
Fp2QuKOu_zCjOxbyCLfnjw,Mexican,70,3.5
bmcIFCtXLzkQIgLmDVXs3A,Italian,70,3.5
UxHZhGV6Rmw9c_NMD83jvw,Korean,70,3.5
hUdRX0a_2ZZEmB8KCp-WYw,Chinese,71,3.5
8Gg_SoA5TA7pLNB-xuPhPw,Mexican,71,3.5
cSW_rndHfX4rYAZ8DZ8W3g,Korean,71,3.5
3fBiB3slTfBpmf39vD7sJw,Chinese,72,3.5
PbLGoaIkihF2JPnVRFtxxw,Mexican,72,3.5
G-b9kvnRh0pLi4fsdcmwjg,Italian,72,3.5
2yMyxyfWrpHygHPyByKdSA,Korean,72,3.5
KS-DmyDoStti9ZjAWPO53A,Korean,72,3.5
VoEB81AQajTsatt56aiTLA,Mexican,73,3.5
7USePx0k_ENmwrw625X9kA,Korean,73,3.5
pSJGPVjAyKb7EXGZkqLzvg,Mexican,74,3.5
DJsoVgloRAOrsGM2HQKDoA,Italian,74,3.5
xOl46WKcLGOeU9N49rN45Q,Chinese,75,3.5
xsomq3qW2hmjFih64wZRlQ,Mexican,75,3.5
lAuKGmO8paT8PjqGl2BNgQ,Korean,75,3.5
oiDqJz0xavfUpFwCuDfUJw,Korean,75,3.5
CjI8xeqsAiUlouM6tzemfQ,France,75,3.5
3Qpi419I29t3sCHMzC_h-g,Chinese,76,3.5
wPL0epJzosoFRYox1a5lvA,Chinese,76,3.5
4bSYj9nl_mAXIqpA2loIag,Mexican,76,3.5
9laSSXnr4F16gURfUBbZTA,Mexican,76,3.5
_riKxC9lqWhUyEyU8K1ESA,Korean,76,3.5
Q7bG5UMGmkYTtsxfiYadFw,France,76,3.5
Jgaf3JmVaPokYB3ezbhjCQ,Italian,77,3.5
0DjXlV1cI5OG4SpOILl0HA,Italian,77,3.5
QwOXPf0qBy9OYi0KLbvMew,Korean,77,3.5
8xDbEfYXuPwi-94LLcb22A,Chinese,78,3.5
QbDy2I6ENbHP-B89tH0sUQ,Mexican,78,3.5
HCceFqcvzUbGFO5Bv6Q_pA,Chinese,79,3.5
HCceFqcvzUbGFO5Bv6Q_pA,Italian,79,3.5
hhqUkocxtcnILE4hKFCoPg,Italian,79,3.5
C3UsLxRyuTM7bTKqs-R1qA,Italian,79,3.5
3ESDUFulPVoMJdsqPQGm0A,Chinese,80,3.5
bacGm8cL-vUPHdR18_M7bw,Chinese,80,3.5
uPXehVdHJ_aM1V17iNfSSg,Italian,80,3.5
qTHBQdWfw1RSCjQwoUcLiw,Italian,80,3.5
bVi0Rk_GfkrJJELLXaqEeA,Mexican,81,3.5
IB70C-UCgiLAi0-vkYzOng,Mexican,81,3.5
I7vcH8iTPfQpKN2FvkuD_A,Mexican,81,3.5
6ezrABEThm48qv1qj8_FVw,Mexican,81,3.5
TadRviRC9Z1WhgSsGi3Yow,Chinese,82,3.5
9IT7UsL-SGEz6ncR4oeJ9g,Chinese,83,3.5
j1lE04LqafT-t42AxhC-MQ,Mexican,83,3.5
#NAME?,Italian,83,3.5
ba__s4k4qx2bd60_RwoRrg,Chinese,84,3.5
pTWFuMYed409y99N0zY05Q,Italian,84,3.5
oVdiFY9zSvgW0u-J0DoKbw,Chinese,85,3.5
FrYsIO_pXB6csWkvy-nfbQ,Mexican,85,3.5
rlfy0pXZvvkDe7OWsM_tnw,Italian,85,3.5
hRiemFSaUuTuYexm1dvu0g,Mexican,86,3.5
0ilxaqMZ-V-y-CsQnEpYWg,Italian,86,3.5
u74abDRXzo1vVhM-m5To5g,Italian,86,3.5
FJ9TKLHeDoLXkk1uOwTMwg,Korean,86,3.5
-4pRolL6EQddbv4iHrIZwQ,Chinese,87,3.5
-4pRolL6EQddbv4iHrIZwQ,Chinese,87,3.5
BJT8aEHbK538gJ8Cx8AQVQ,Chinese,87,3.5
BJT8aEHbK538gJ8Cx8AQVQ,Korean,87,3.5
cevkTGf4vX_IBU_bGlz9ww,Korean,88,3.5
E1QQuFMX7DAEt8jV4attkA,Chinese,89,3.5
NjBgTtcJgdXKLvqYt3C8CQ,Chinese,89,3.5
WJIU2Cu6i6-9n-ZUE5rEQA,Mexican,89,3.5
Ai2mbsb0cYZoMWC3DAAP3Q,Mexican,89,3.5
j69WHdRCVQTypfe7hQWauw,France,89,3.5
PZM0lwv0i0ZRpyzioRU8SA,Mexican,90,3.5
xmbBNjDuGEyeQFTkQPHMLQ,Mexican,90,3.5
ycsULlWDvuj-jop3VESy4Q,Italian,90,3.5
8I-JjBUtrGXGTdJRSQotVw,Korean,90,3.5
YCen62jqSWhPOAorQjSZdQ,Chinese,91,3.5
DtkyPDGAodq5bAesiFa-JQ,Chinese,91,3.5
_kn3p-KCmNtI1vRqEffY6g,Korean,91,3.5
atFUpFBD3QKUxjXzSaWbmQ,France,91,3.5
t1Zu6Xx62Y9XdnN15J0pmA,France,91,3.5
v5CsUc6pr7foHWsoQ0Y36Q,Chinese,92,3.5
zJmMDGwr6yZ8pjrdC2VciA,Mexican,92,3.5
_Klr6rynJ4b_oc7ehRPoZA,Italian,92,3.5
g0ELjSBBNR3YMDa1I8l1AQ,American,93,3.5
cRyZA1k3nvqj_0s_kr7HGA,American,93,3.5
cQGW6BWU6lppWVSwlFBDgA,Mexican,93,3.5
vUZTHdPWqTCkj3g93D6CNQ,Korean,93,3.5
uK7BhMiook9Ij93l-5nEUA,Korean,93,3.5
59dXrRQE3JVItSneV3a1bg,France,93,3.5
6osYYrn77CbYPUrSnJOTBQ,Italian,95,3.5
AFidVhcRHCmlk6YxgRlO2Q,Chinese,96,3.5
BGzM81ykCfUKjGUrq66fgA,Mexican,96,3.5
8XtfUcP_GXypdVZSJCN0tQ,Mexican,96,3.5
6mCqJUpV16kkmeZ1-mLXBg,Mexican,98,3.5
WZLhPYaYSFy7M_-Jh1VuNw,Mexican,98,3.5
jMdziYLNYGDCegkFQ4lTQA,Italian,98,3.5
bWhnp47BIgQsahhMW13utA,Korean,98,3.5
gDW2Bmr8NKu46bUXl-Htxg,Korean,98,3.5
1WUdvbRlqqLidaWexQc-ng,Mexican,99,3.5
HVZ4E2yL-k37oC4ayiubbQ,Chinese,100,3.5
vkQSMwAf5yqDw9HfEQYgzw,American,100,3.5
7gqMugUq_VAUlPygIT-EVg,American,100,3.5
H5bhfR5sL0I2w1csjI1uMA,Italian,100,3.5
Mw9dCM52--pZquFB3zEQng,American,101,3.5
Mw9dCM52--pZquFB3zEQng,Korean,101,3.5
f_qqR6Lvv4zjthcfI_jRlQ,France,101,3.5
hBbAmEYXM4L03AU9Vt_p9g,Chinese,102,3.5
82odHh211DgOSBWtewUYOg,American,102,3.5
qYDoWRdntIApGW6fEUHWIQ,Italian,102,3.5
Mc-uTqSARIIvdE8Jn8a5Yw,Chinese,103,3.5
6k6PRNSLnExNes-iGcu1EA,Mexican,103,3.5
q676_lJf_DMZGlDRP-9TPw,Mexican,103,3.5
Pb2HqSO0SP8HymbZM099hg,Italian,103,3.5
ojohwZNdrLMFVfRnw1nMew,Korean,103,3.5
l-oj1yA5liiFEEwoi-1ELA,Italian,104,3.5
1-tTWAxTZq3fpt-Pm1iHjA,Italian,104,3.5
Qgv2vyUV-DwK8YwrhU-jtw,Chinese,105,3.5
Q10FeFs1mtNchv1NbNcsLg,Mexican,105,3.5
#NAME?,Mexican,105,3.5
cRfAN-SRlFuaSd-mp-9iiQ,Italian,105,3.5
q11TljTQd33XCWlVoPyRqg,American,106,3.5
zb78ua-FlfFRj8v082giBw,Chinese,108,3.5
zyG1GIU3KnIZ3bOVGgJXlA,Chinese,108,3.5
zyG1GIU3KnIZ3bOVGgJXlA,Chinese,108,3.5
_7rU61c3WTVfPS_-FNup8g,Chinese,108,3.5
Yb6PQ_4YQpJ0SVZ1tetkbg,Chinese,108,3.5
jhyg04zQZqW_HWLq5qjsMQ,Korean,108,3.5
AJKcsxpc9IthvhdEnfqogg,Chinese,109,3.5
JCpgDuXd8_rV3GwgiO-rFQ,American,109,3.5
aU8ZfmIVm1Ii52QEX7p9NA,American,109,3.5
p3c3-cIIHjM090iZlA8WIQ,Mexican,109,3.5
MEmKGwYjjkoibhNd_Tdtbw,Mexican,109,3.5
O5Cm2yU32-Epf4HKEFAJEQ,Italian,109,3.5
QP77bL34-vftZFZZC2N7sQ,Mexican,110,3.5
EZ3ibVUEjtnMgO4RaV9QxA,Korean,110,3.5
TNymQn5Fb0GobRGbax1vRQ,France,110,3.5
dsxgbkIKyu7x7JgpAKeZPA,Italian,111,3.5
kuSkLiSq9gHuytBBOOYeeQ,France,111,3.5
X6A6a8hTPd1pZFNZE80TfA,Mexican,112,3.5
uxOq9Z4SVxY9JzI6Tg_y-Q,Korean,112,3.5
RffIwNrMmEf5auDVP1eURA,Chinese,113,3.5
FeSZi6LBCcAIipoSua6dXg,Mexican,113,3.5
EZNw56hywTm1PJNYOMbfHQ,Italian,113,3.5
EOANRwg2TqxqAJ6O7e-YNA,France,113,3.5
juULANORQ2onWkEvSMjlaw,Mexican,114,3.5
CBsNd6iuSyiSMPw2pOzRHw,Italian,114,3.5
CjSLDlOGzyHcJPwYXZQsWw,American,115,3.5
f7-4kTNeYOhZdtJgXlbqBQ,Mexican,115,3.5
9zLUJSScvExs91YizSTLRQ,Mexican,115,3.5
OmB4X44Ru8gjD6qgSNlXdg,Italian,115,3.5
